,page,id,text,like,love,care,haha,wow,sad,angry
2667,appledaily.tw,10161035911847069,連這個也要管👆蘋果新聞多小時陪伴你台酒購立陶宛蘭姆酒陸外交部批竹籃打水一場空蘋果國際立陶宛中國蘭姆酒台酒,71,0,1,61,2,1,0
2668,appledaily.tw,10161035844207069,做雞精有材料了統統拿去做看蘋果解怨氣保平安北市街頭飆仔橫行元旦連假亂射煙火信號彈居民人心惶惶蘋果社會台北飆車族飆仔元旦治安,55,0,0,2,0,0,5
2669,appledaily.tw,10161035650407069,工作人員這樣處理太帥啦👆蘋果新聞多小時陪伴你好市多加油站遇插隊哥熄火擋路員工一動作回擊被讚爆超帥蘋果生活好市多插隊,35,0,0,0,0,0,0
2670,appledaily.tw,10161035829027069,怎那麼粗心呢😏👆蘋果新聞多小時陪伴你高雄底價萬土地飆出千萬天價建商多寫一個零認賠棄標蘋果地產高雄棄標土地標售,93,0,0,23,1,0,0
2671,appledaily.tw,10161035205617069,是不是因為媽媽不在的關係誤在那編👆蘋果新聞多小時陪伴你闆娘扛不住繼三朵花燒肉條通兩店全遭拍🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果地產台北市林森北路三朵花燒肉鍋物維多利亞酒吧法拍,17,0,0,0,0,0,0
2672,appledaily.tw,10161035900882069,修水電有需要過夜嗎👆蘋果新聞多小時陪伴你真實版人妻帶小鮮肉回家過夜辯他來修水電法官傻眼蘋果社會修水電外遇,54,0,0,6,0,0,3
2673,appledaily.tw,10161035653442069,先帶出去哄一下應該會比較好啦👆蘋果新聞多小時陪伴你小孩高分貝餐廳大哭他怒不受控帶出去丟臉各派家長開戰了蘋果生活小孩親子,940,2,1,81,10,3,3
2674,appledaily.tw,10161035876117069,性騷擾虐待與言語詆毀對受害者的傷害往往是一輩子的看蘋果解怨氣保平安被老闆罵笨蛋沒用蠢女人澳洲女獲賠天價萬元蘋果國際國際新聞人權澳洲,59,0,0,6,18,0,1
2675,appledaily.tw,10161035867887069,這樣一起吃個飯合體拍個照到底是韓國瑜如虎添翼還是趙少康如虎添翼呢讓你們看下去蘋果御守全年無休早已與韓國瑜共進晚餐趙少康政壇夠大需要志同道合的人共同努力韓國瑜趙少康國民黨戰鬥藍,100,0,0,123,3,2,5
2676,appledaily.tw,10161035659772069,任天堂不便宜耶😮👆蘋果新聞多小時陪伴你慘西安以物易物中香菸換大白菜任天堂換泡麵蘋果國際西安中國以物易物任天堂新冠肺炎封城,81,0,0,48,20,6,0
2677,appledaily.tw,10161035954662069,鄭文燦表示目前桃園個案的足跡初步調查並不複雜但因為涉及到忠貞市場在過年前採買民眾很多因此也要特別請攤商能夠配合體諒必須休市天看蘋果疫情新聞最多最完整桃機清潔員防疫車隊司機確診鄭文燦擴檢千人防疫情失控桃機爆本土染陳時中首例防疫司機染疫天載確診者桃機清潔員擺攤確診中壢忠貞市場全面清消今午起休業天防疫車隊運將染疫醫師直言這習慣很危險四建議自保火線話題疫情🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：桃園桃園機場鄭文燦陳時中疫苗新冠肺炎新型冠狀病毒防疫疫情蘋果新聞網影片忠貞市場,14,0,0,1,0,0,0
2678,appledaily.tw,10161035818892069,來聽聽看創辦人陳士駿怎麼說吧🍎新聞大爆炸蘋果什麼都有專訪創辦人陳士駿這樣看元宇宙不會讓小孩買球鞋蘋果財經陳士駿元宇宙虛擬貨幣,47,0,0,9,1,0,0
2679,appledaily.tw,10161035608942069,明知是禁藥還販售太惡劣了在那編👆蘋果新聞多小時陪伴你減肥藥草本小纖女摻四級毒品製造商海削千萬起訴蘋果社會減肥藥草本小纖女珍愛生命遠離毒品,42,0,0,1,3,0,8
2680,appledaily.tw,10161035786507069,恭喜要好好照顧小孩喔🍎蘋果獨家不能只有我看到獨家我有兩個爸爸了全台第一個同志收養家庭誕生蘋果社會多元成家同志收養,23240,704,231,50,84,24,46
2681,appledaily.tw,10161035763477069,用特別的方式讓他入境👆蘋果新聞多小時陪伴你還是不講疫苗打了沒球王喬克維奇確定參加澳網將以醫療豁免方式入境蘋果體育喬克維奇澳網,25,0,0,5,1,0,1
2682,appledaily.tw,10161035946447069,這四例本土案例所擴及的足跡也讓人擔憂看蘋果疫情新聞最多最完整桃機爆本土染陳時中首例防疫司機染疫天載確診者桃機清潔員防疫車隊司機確診鄭文燦擴檢千人防疫情失控防疫車隊運將染疫醫師直言這習慣很危險四建議自保火線話題疫情🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：桃園桃園機場鄭文燦陳時中疫苗新冠肺炎新型冠狀病毒防疫疫情蘋果新聞網影片,15,2,0,1,1,5,2
2683,appledaily.tw,10161035359512069,吸力最強吸塵器快來看看實測結果吧🤗👆蘋果直擊新聞最真實吸塵器實測,18,0,0,0,2,0,0
2684,appledaily.tw,10161035331812069,一年一度的超商福袋大戰又要開打囉編🍎蘋果御守全年無休大龍頭汽車福袋拼場小七推抽萬瑪莎拉蒂全家元可中萬保時捷福袋瑪莎拉蒂保時捷全家,681,3,1,9,3,0,1
2685,appledaily.tw,10161035323482069,都還沒出的配置就已經有消息傳出編🍎蘋果御守全年無休蘋果,93,0,0,12,5,0,1
2686,appledaily.tw,10161035442887069,發片記者會上哽咽驚吐悲傷往事愛新覺羅後裔歌手軍中遭霸凌淚控被金門外島的長官性侵霸凌邊中健,127,0,0,39,22,4,2
2687,appledaily.tw,10161035657287069,的傳染力好嚇人👆看蘋果疫情新聞最多最完整破天荒如海嘯襲美單日暴增萬例確診火線話題疫情🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：武漢肺炎新冠肺炎疫情,39,0,0,1,22,1,0
2688,appledaily.tw,10161035687242069,一直監視著呢👀別以為偷飛不會被抓在那編👆新聞大爆炸蘋果什麼都有無人機亂飛難逃松機鷹眼抓到起違規件重罰萬蘋果生活無人機松山機場,67,0,0,1,1,0,4
2689,appledaily.tw,10161035884597069,還好所匡列者採檢均為陰性可以稍微鬆一口氣👆看蘋果疫情新聞最多最完整北市大同區某小附幼家長確診採檢結果出爐明起復課火線話題疫情蘋果生活防疫疫情新冠肺炎確診,43,0,1,1,4,0,1
2690,appledaily.tw,10161035291282069,張男因此憤而將兩人過往寫成長文網還附上前女友和小開的擁吻照自嘲像個魯蛇👆蘋果直擊新聞最真實目睹女醫未婚妻巴黎擁吻小開他怒網她輕生亡魯蛇現身入獄服刑蘋果社會蘋果關心你遇到難關勇敢求助生命一定有出路張老師專線生命線自殺防治安心專線小時再給自己一次機會,571,4,3,45,29,9,8
2691,appledaily.tw,10161035730107069,罰更多了🤔👆蘋果新聞多小時陪伴你弄巧成拙特斯拉違停紅線怕檢舉拔車牌警調監視器再加罰元蘋果社會特斯拉紅線檢舉違停,137,1,0,48,0,0,3
2692,appledaily.tw,10161035664652069,身為已婚人士炒前最好左思右想前思後想😏🍎蘋果新聞多小時陪伴你宥勝手機封面竟是摟周曉涵地震也不放網友怒批你左思右想過了嗎🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果娛樂宥勝周曉涵,31,2,0,9,1,0,3
2693,appledaily.tw,10161035125812069,官方特別發聲明澄清了👀👆蘋果新聞多小時陪伴你周杰倫潮牌推狂賣億他卻一毛錢沒賺揭內幕周杰倫蘋果娛樂,42,1,0,0,4,0,2
2694,appledaily.tw,10161035798897069,這喜帖也太吸睛了吧🍎新聞大爆炸蘋果什麼都有吳姍儒漫畫萌風喜帖曝光吳宗憲感嘆又要再哭一次蘋果娛樂吳姍儒吳宗憲,121,1,0,5,1,0,2
2695,appledaily.tw,10161035749107069,她表示身為人母是孩子的典範所以不想落井下石👆蘋果新聞多小時陪伴你林瑞陽垮台前妻打破沉默發文不想落井下石失敗婚姻是我人生污點蘋果娛樂林瑞陽曾哲貞張庭,270,1,41,7,4,0,1
2696,appledaily.tw,10161035658842069,翻車原因將由警方調查中畫面曝光休旅車逆向衝對向民宅側翻女駕駛傷重送醫搶救蘋果社會台中,54,1,0,6,1,1,0
2697,appledaily.tw,10161035226322069,只能說這位爸爸太帥了吧吸菸有害身體健康🍎蘋果獨家不能只有我看到狗仔直擊蔣友柏開畫展女特助緊身皮褲招待隔天當慈父伴歲愛女辣腿踩街🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果娛樂狗仔直擊蔣友柏,33,0,0,0,0,0,1
2698,appledaily.tw,10161035545207069,現在後悔也沒有用了目睹女醫未婚妻巴黎擁吻小開他怒網她輕生亡魯蛇現身入獄服刑蘋果社會蘋果新聞網關心你自殺解決不了問題卻留給家人無比悲痛請珍惜生命再給自己一次機會自殺防治諮詢安心專線小時生命線協談專線張老師專線,65,3,1,8,2,0,7
2699,appledaily.tw,10161035393237069,喝成這樣難收場了吧北編👆新聞大爆炸蘋果什麼都有失控辣妹亂譙運將力宏敢啦難善了酒醒道歉求和解遭拒公然侮辱法辦蘋果社會小黃喝酒不開車未滿請勿飲酒,886,5,2,277,7,0,6
2700,appledaily.tw,10161035737302069,這次手機真的要保管好啊誤👆蘋果新聞多小時陪伴你文逆洪中事件後找到新東家近天未在中職出賽胡金龍年約加盟統一獅蘋果體育胡金龍統一獅洪一中打爆富邦換總胡弟,306,0,1,32,4,0,0
2701,appledaily.tw,10161035719997069,王必勝進駐🍎蘋果獨家不能只有我看到火線話題疫情蘋果生活防疫疫情新冠肺炎陳時中王必勝,61,0,9,6,2,1,2
2702,appledaily.tw,10161035689037069,提高警覺👆疫情新聞最完整看蘋果保健康入侵桃機桃園口罩即起加嚴陳時中外出全程戴照相也不能脫桃機清潔員防疫車隊司機確診鄭文燦擴檢千人防疫情失控火線話題疫情🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：桃機武漢肺炎新冠肺炎,37,0,1,2,6,0,1
2703,appledaily.tw,10161035581212069,發現稅金有誤還是盡快與海關聯繫吧在那編👆蘋果新聞多小時陪伴你離譜淘寶花元買手機架竟被收元稅金關務署這樣說蘋果財經關務署淘寶網購,28,0,0,6,1,0,4
2704,appledaily.tw,10161035670092069,現在還是嚴禁從國外攜帶郵寄違規豬肉製品的喔☝️在那編👆蘋果新聞多小時陪伴你泰國郵包再度查獲非洲豬瘟陽性香腸陳吉仲對中南半島包裹提高警覺蘋果生活泰國非洲豬瘟,57,0,0,1,6,0,13
2705,appledaily.tw,10161035562402069,臨時來幫姊姊顧攤沒想到會這樣😭蘋果社會車禍,83,1,0,2,16,22,0
2706,appledaily.tw,10161035614422069,還是要好好配合治療加油啊👆蘋果新聞多小時陪伴你專訪苦苓病纏身痛不欲生吐保險受益人是她苦苓不是肝癌吳淡如曝最新病況他被賜癌老婆很困擾蘋果娛樂蘋果專訪苦苓,46,0,1,4,0,0,5
2707,appledaily.tw,10161035594557069,雖然林昶佐表態但王鴻薇也發表意見了👀👆蘋果新聞多小時陪伴你罷免案後入民進黨林昶佐明確給答案她狠酸別裝了得便宜還賣乖🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：林昶佐王鴻薇民進黨蘋果政治,71,1,2,15,1,0,7
2708,appledaily.tw,10161035656162069,辛苦所有工作人員了🍎蘋果獨家不能只有我看到獨家桃機確診同交通車消失的人已找到人採檢全出爐桃機出現確診突擊陳時中現身航廈查旅客動線桃機清潔員防疫車隊司機確診鄭文燦擴檢千人防疫情失控火線話題疫情蘋果生活桃機武漢肺炎新冠肺炎,62,0,9,3,4,1,2
2709,news.ebc,6774150252620008,大編政府何時才要正視這個問題酒駕男毀家庭阿嬤淚崩家屬慟不敢說媽媽已離世酒駕醫院援助,634,3,192,2,4,451,37
2710,news.ebc,6774961662538867,桃機再傳確診急匡列清潔員送集中檢疫所,9,0,0,2,6,0,1
2711,news.ebc,6774858562549177,水水編小編想當腹肌上的汗😍😍😍,0,0,0,0,0,0,0
2712,news.ebc,6774825269219173,水水編大家想看莫莉跟誰喇舌呀,4,0,0,0,0,0,0
2713,news.ebc,6774862632548770,好天氣沒了鋒面挾雨彈襲台降雨熱區出爐,219,0,0,2,5,0,0
2714,news.ebc,6774852449216455,水水編大家能接受嬤孫戀嗎,23,0,1,2,0,0,0
2715,news.ebc,6774496839252016,大編毛毛的怎麼都跟頭有關啦,3,0,0,0,0,0,0
2716,news.ebc,6774296479272052,運勢排名曝這生肖旺翻好運一飛衝天,152,4,0,0,0,0,0
2717,news.ebc,6774849822550051,桃機群聚再擴大疑增清潔員確診衛生局疫調中,85,0,1,5,44,3,4
2718,news.ebc,6774524585915908,租房住天就想搬苦主公開原因引共鳴會精神耗弱紅毛猩猩編大家租房會注意什麼小細節嗎租屋租房房東,11,0,0,0,1,0,0
2719,news.ebc,6774774535890913,我家住海編這月收比你想得還要高或低,14,0,0,2,1,0,0
2720,news.ebc,6774721635896203,宇編每個假說都好有道理看的頭好暈阿😫地圖黑影軍事基地,18,0,0,0,1,0,0
2721,news.ebc,6774787912556242,真嗣拿你沒辦法編如果妳是主管會讓她請嗎妹病危請假她遭刁難主管諷前小時才講影片授權請假病危妹妹諷刺主管,19,0,0,0,0,0,0
2722,news.ebc,6774744825893884,南韓高鐵驚傳脫軌車上載人內部驚悚畫面曝光,145,1,0,0,66,3,0
2723,news.ebc,6774782405890126,我愛一條柴誰遇到搶匪敢出手啦😂,9,0,0,0,1,0,0
2724,news.ebc,6774631885905178,蕾神之錘大反轉陸傳最新劣跡名單王力宏被除名,134,1,1,39,5,0,2
2725,news.ebc,6774359022599131,放假去哪編阿公表示憨孫喔😅外公棉被鈔票,242,4,0,3,6,2,0
2726,news.ebc,6774690472565986,海編這一碗多少你們覺得可以台南超狂紅蟳意麵碗隻紅蟳佛心價紅蟳痛風佛心價,54,1,0,0,5,0,0
2727,news.ebc,6774574455910921,盲人如何買股投資年老手曝心路歷程網狂讚太勵志領口的荷葉編小編直接跪著看真神人盲人買股投資,13,0,0,0,0,0,0
2728,news.ebc,6774636822571351,身分證拿出來對中組姓名讀音用元爽喝飲料,281,0,0,1,1,0,0
2729,news.ebc,6773828822652151,大編大家有想過這些數學可以用在哪嗎,9,0,0,0,2,0,0
2730,news.ebc,6774600122575021,大編定位蒙古包是什麼概念啦狂男點燒賣送內蒙古取餐驚付千外送費影片來源宝鲁日外送蒙古包外賣,350,5,1,167,43,1,0
2731,news.ebc,6774597262575307,為元計程車錢新北男打死酒友把人丟路邊回家睡,112,0,0,11,23,3,4
2732,news.ebc,6774634802571553,話到嘴編大家覺得依照這個線索兇手會是誰霸脫直接跟我縮🤣,10,0,0,0,0,0,0
2733,news.ebc,6774525672582466,在權志龍身編有這樣的老闆太幸福了啊,24,0,1,0,1,0,0
2734,news.ebc,6774472492587784,蕾神慘了網曝裸照私聊情況驚覺不是她說謊,931,0,0,74,6,0,2
2735,news.ebc,6774462632588770,牙醫已不如電資好賺網起鬨歪樓念這科系才是王道水獺編大家覺得哪個科系最好賺科系牙醫電資,19,0,0,1,0,1,0
2736,news.ebc,6774551082579925,蟬編希望能盡快找出感染源🥺春節關鍵,22,0,0,0,0,0,0
2737,news.ebc,6774387712596262,編電池快沒電都會有一種焦慮你們說是吧,36,0,1,1,0,0,0
2738,news.ebc,6774405962594437,南市議會通過提案特赦陳水扁陳致中讓年風雨告一段落,338,0,1,117,11,3,90
2739,news.ebc,6774446822590351,蟬編到底是輕生還是加工的😨臥龍洞解剖命案,109,1,0,0,18,3,0
2740,news.ebc,6774482552586778,愛在身編這就是愛情最美樣子吧一起變老製造浪漫旬爺踩雲霄飛車寵愛妻影片來源秒闻视频夫妻爺爺老伴浪漫,66,7,0,4,0,0,0
2741,news.ebc,6774450079256692,曾演出雪降花金美秀驚傳過世死因保密享年歲,224,0,1,3,41,10,0
2742,news.ebc,6774420715926295,桃園機場群聚案清潔員處足跡曝光遍布兩大賣場市場,139,0,0,3,29,2,3
2743,news.ebc,6774346365933730,我家住海編大家猜得出鳳小岳在講誰嗎,17,0,0,0,0,0,0
2744,news.ebc,6774261575942209,台彩新春刮刮樂出爐總獎金億史上最多躺在那編最大獎兩千萬刮起來台彩刮刮樂獎金新春限定,75,0,0,9,3,1,0
2745,news.ebc,6774371142597919,長榮個月年終妻看新聞心寒了騙我只領個月,1813,4,3,1493,57,7,3
2746,news.ebc,6774313892603644,酒精當額溫槍教授灼傷求償百萬女店員怎賠得起,259,1,0,27,28,3,2
2747,news.ebc,6774154739286226,回頭是岸編大家真的有夠無聊啦武嶺即時影像,261,1,0,37,3,0,0
2748,news.ebc,6774328965935470,陶朱隱園竟有開放空間民眾可參觀專家傻眼變陶朱公園領口的荷葉編小編這輩子終於有機會踏進去了嗎陶朱隱園陶朱公園開放空間參觀,89,1,0,16,3,0,0
2749,news.ebc,6774305402604493,臥龍洞死命案死者媽心碎信曝光要妳一輩子不安,113,0,0,0,4,0,1
