,page,id,text,like,love,care,haha,wow,sad,angry
1166,0604rainie,3610668745679627,壓軸登場就是我的黃金金三角造型髮型化妝沒有他們我真的長得還好💁🏻‍♀️謝謝造型總監小倫姐總是盡心盡力地為我全面思考在距離上次巡演時間並不遠的狀況下還是做出截然不同卻又適合我適合每一段演出的風格從頭到腳的整體造型包括比例上的細節都不會放過妳對我的愛我都知道我也愛妳🥰同時這次造型的複雜度比起以往高出許多因此感謝阿財的加入讓一切進行地更加順利無論和國外設計師品牌商借等聯繫溝通的種種舞者的服裝把關都是因為有妳才得以完成雖然這場演唱會是妳的第一次但我覺得很放心妳很厲害當然也要感謝泓普不僅第一套服裝需要手工製作並讓我自在舞動外位舞者也是交給他負責想必你快爆肝了吧辛苦了另外還有小豪替我量身打造的第四套草原姿爬不起來的黑色流蘇裝合作三次巡演下來他總是充滿創意從中也看見他的成長很高興我們一次次的合作激盪出不同的火花造型組的大家包括孟築子櫻育弘負責我的服裝快換師藍妹舞者服管藍姐謝謝你們😘再來要感謝的就是讓觀眾分不清我現在到底是什麼髮型的髮型師這次的難度太高了首先本人現在是個短髮但為了讓假髮們穩固所以底座的編髮很重要以我現在的髮長能夠編得那麼好真的很強就是我最後一套衣服的樣子然後每一段快換的時間很短她必須確保每一頂假髮都戴得又好又自然這真的得在背後付出許多心力和時間😲第一段我不僅要大熱舞大甩髮還會大流汗重點是不能看起來是頂假髮她真的處理的非常好大家都以為我把頭髮染成粉紅色了～第二段我希望還原和年輪說時期相似的樣子也是這場演出唯一有瀏海的假髮通常假髮有瀏海反而比較好遮掩它的假卻也有可能看起來反而更假尤其這個髮型還必須綁起來其實並不簡單第三段我想要重回長髮甜美狀好多人甚至有種我還是長髮的錯覺呢第四段丞哥完全就像我短髮時的樣子啊不說還以為我真的把頭髮給剪短了這些髮型們我們花了許多時間重複戴上修剪直到總彩都還在調整還在小巨蛋待到快天亮才回家真的好辛苦🥺當然若是沒有她的助理的協助靠她一個人也無法完成你們辛苦了～還有處理髮色的姐和每個顏色都好適合每一套服裝也好適合我雖然我什麼髮色都能駕馭🤣謝謝你們最後要感謝我的化妝師佳惠大家都以為我皮膚好妝一定很好化但其實化我需要非常仔細地拿捏輕重一個不小心的過與不及就會把我化醜演唱會的妝容尤其是非常需要技巧而且我已經長得還不錯了要把我化得更美難度很高好嗎此刻佳惠應該想飛踢我🤪第一套佳惠替我化上了丞色的眼線呈現唱跳有型的樣子快換時還得把眼線卸掉化上不同顏色的唇色而且每套衣服都會改變一個唇色她其實可以只是補補妝就好但是她沒有用心設想我每一個出場該如何呈現謝謝妳能夠和妳攜手四次巡演真的很幸福☺️也要謝謝化妝助理安妘在高壓之下協助佳惠讓進度不受影響再次感謝這麼強而有力令人不愛他們不行的團隊有你們我才像是一顆星星⭐義文哥小烈世界巡迴演唱會,8532,497,22,2,9,0,0
1167,0604rainie,3608156772597491,開動囉🦀趁著秋季快要過去我和母親一起享用大閘蟹兩人共吃了隻超撐超過癮🤤大閘蟹母女時光很能吃,16878,352,16,14,116,1,0
1168,0604rainie,3607261539353681,這篇我要好好感謝演唱會的平面攝影師和音效組😌這次演唱會動用了四位攝影師捕捉精彩的片刻有的顗文的小奕還有連三天負責媒體發稿照的義文哥和小烈這幾位大師都是我長期配合的側拍師雖然我零死角可是當我唱到高音時臉也是沒在客氣的醜況且這次還要唱跳想必面部猙獰是家常便飯但是感謝他們為我拍攝的瞬間都是最好的我在演唱會這麼大的場地東奔西跑各個方位角度都不放過真的辛苦了🙇🏻‍♀️很喜歡他們四位的攝影風格截然不同各有各的特色其實他們拍其他藝人時我都可以分辨出是誰拍的真的很有自己的味道🤩能夠與這些優秀的攝影師合作為我紀錄每個當下真的很幸福義文哥小烈文文水水我愛你們唷❤️接著要感謝音效組無論是音響設計約翰陳均墀還是音響助理阿正吳佳倫因為有你們才能讓觀眾擁有良好的聽覺享受☺️和約翰是在上次巡演第幾場開始合作的我忘了但自從有他在我就很放心他對於外場音場的控制而且他的練團室實在是太舒適了好喜歡在那裡排練再來要感謝負責我的內場音控也就是我耳機聽到的一切－樂咖哥和他的助理阿倫要讓歌手毫無後顧之憂的唱歌其實是一門學問尤其架設了副台離主舞台超遠或是吊台把我整個吊高這些都是音場最混亂的幾個區域但我依然能夠自如地高歌真的很感謝他們的處理讓我可以好好享受唱歌的時光不被干擾😙這些天的文字都特多特滿但都是我沒機會向這些幕後工作者說的話透過這個平台表達我覺得很需要謝謝大家的觀看這是倒數第二篇了恭喜剩一篇你們就解脫囉😆照片來源上述四位大師世界巡迴演唱會,6801,436,14,2,4,0,0
1169,0604rainie,3604900859589749,小編早安昨天大家都有看直播嗎今天送上大家等待已久的像是一顆星星合照謝謝來幫忙的你們楊丞琳出道周年像是一顆星星,8254,307,19,4,3,0,0
1170,0604rainie,368329187574774,出道周年快樂因為有你們我才像是一顆星星,4289,1844,96,24,11,8,14
1171,0604rainie,3605159122897256,向大家隆重介紹這兩位女子她們負責我演唱會的舞蹈編排右邊是負責第一的街舞左邊是瑋仔負責第四的現代舞介紹完了也沒多隆重啊😅我覺得我和她們的緣分很深相信大家對瑋仔不會太陌生她是我的國中同學也是新舞林大會的兩支現代舞以及青春住了誰巡演黑色月亮和喜劇收場獨舞的編舞者😎今年初沒記錯的話是月號我聊到新巡演希望能夠回到初衷圓一個唱跳歌手的夢時她也在場當時我想要在專輯和演唱會還沒正式開始進行前置作業前先上上幾堂街舞課把自己科班生的身體丟掉徹底成為一位街舞舞者於是她向我推薦了她的高中兼大學同學因為以前也是科班生但是她轉跳街舞後很成功完全沒有科班生的影子而且在業界是有品質保證並非常有經驗的最重要的是瑋仔認為她會足夠瞭解我並知道怎麼教我會更明白如何把自己歸零重組於是行動派的我本人在月號這天約了第一堂舞蹈課沒想到一上就是堂其實還想要更多堂礙於新專輯和巡演也要開始籌備於是停課了圖三是我精選三個上課初期努力成為街舞人的珍貴影像感謝瑋仔的牽線😘謝謝從開始替我向編舞老師溝通我的需求我的喜好盡可能的讓名師為我客製化然後她再透過的影片抄舞釐清隊形和動作後再來教我和舞者這一切其實很不容易而且精準度必須是壓力未免也太大了🤦🏻‍♀️再來我請替我編女孩們不但要副歌讓粉絲們好學同時兼顧我喜歡的帥氣風她編得真的很好粉絲喜歡我也喜歡還有漂流浴室的獨舞風格是現代然後就是演唱會為了唱跳環節做的新編舞新流感空空和改編舞任意門以及舞曲串燒們這麼多東西都是由她一手包辦其中的舞我想再讓編於是她又替我做了一次繁瑣的溝通以及抄舞的動作這一切的一切其實非常複雜非常辛苦但是她給我的感覺都是一派輕鬆並且準備齊全我很高興她對於我給的任務總是用非常開放的態度接納我喜歡雕舞雕得很細我以前跳舞的習慣是動作又柔又小不夠俐落看圖三就知道現在能夠被大家誇獎甚至被說跳舞好有力好乾淨功勞都是來自於她她對我真的非常用心而她挑選舞者非常有眼光大家都有自己的特點和魅力可是節奏又在同一個位置所以我們的表演才會好看辛苦妳了😚而瑋仔雖然她是我的同學但我打從心底崇拜她在學校時我們是競爭對手又是好朋友可是我一直都知道她跳舞編舞超厲害我算哪根蔥根本無法跟她媲美不過聰明如我知道她能力很強所以每次有現代舞的演出需要時都會找她編這次她要把大家認為既藝術又抽象的現代舞搬上流行音樂的舞台雖然上次巡演有嘗試過但是完全不一樣我給的難題是以我不舞動為原則身旁要搭配位舞者做出各種畫面的呈現而男舞者還是跳街舞的可想而知這是多大的挑戰其實我真的知道她可以不然找她幹嘛🤣她也確實做出相當有層次有深度的編排無論漂流浴室刪拾還是黑色月亮三首曲風不同的歌她都能吸引住觀眾的目光同樣的她挑選舞者的眼光也很好女舞者們各個都是現代舞者中的佼佼者瑋仔又是一位嚴師演出怎麼可能不好看呢😆謝謝兩位對我的付出和愛我演唱會的表現就是回報妳們的方式希望我有讓妳們感到驕傲❤️在此還要提及兩位重要人物一位是我專輯和演唱會海報主視覺的創意兼企劃啟民哥舞曲串燒是他給我的想法要不是他的建議演唱會不會有這麼精彩的段落第二位是的助教巧棋若不是她替舞者雕動作雕到他們懷疑人生我這個強迫症才會沒有發病整齊劃一真的超好看謝謝兩位讓我的演唱會更加完整🤗世界巡迴演唱會,3541,191,10,5,0,0,0
1172,0604rainie,3604564052956763,寬衣解帶之後的音樂幻想漂流浴室裡忘情勁舞空靈舞曲巧妙結合現代舞和電音混音🎧專輯收聽與收藏▶️👉今晚繼續線上見三平台同步直播將在三平台結束後加碼聊喔✨《》專輯簽唱會✨日台北西門町屈臣氏前廣場日高雄夢時代夢想廣場台中廣三楊丞琳漂流浴室出道紀念日出道週年小編,3504,295,11,9,2,0,0
1173,0604rainie,3603273136419188,出道週年快樂⭐因為有你們我才像是一顆星星閃耀了年未來希望我還能繼續為你們發光發亮出道紀念日出道週年像是一顆星星,8046,546,30,3,3,0,0
1174,0604rainie,3602461629833672,二十週年節日快樂因為有你們我才像是一顆星星⭐明天在線上沒有距離的陪伴大家一起度過❤️中午看漂流浴室晚上線上直播聊聊天想說的想問的通通來留言吧簽唱會也要來一起面對面唷日台北西門町屈臣氏前廣場日高雄夢時代夢想廣場台中廣三楊丞琳楊丞琳出道週年,12042,455,23,4,9,0,1
1175,0604rainie,3599936533419515,性感琳出沒請小心⚠️快準備好胖老爹邊吃邊看舞蹈版❗版本要完整看完有舞者們的介紹❗整張專輯也要繼續聽下去💌《》▶️簽唱會日台北西門町屈臣氏前廣場日高雄夢時代夢想廣場台中廣三影像製作導演攝影阿怪剪輯阿怪助理林均泓燈光廖哲揚周國鉉龔克勤影像經紀舞蹈編排舞蹈統籌舞者蔡明奎林維哲陳原禾劉恩佑林俊宏黃宏軒王奕夫潘律綸羅毅劉屢均楊丞琳,3847,272,7,22,4,0,0
1176,0604rainie,3599556433457525,演唱會後台竟有按摩椅也太享受了吧❤️玩美椅,14299,311,20,30,10,0,0
1177,0604rainie,3599054683507700,這場演唱會雖然掛上楊丞琳的名字但是站在台上的表演者不只我一個⭐首先謝謝我的音樂總監兼吉他手陳君豪我們的緣分從年我的第二個巡演為愛啟丞他擔任我的吉他手開始這幾年間他已成為業界相當知名且入圍和得獎無數的製作人我也和他合作過幾首歌甚至上次巡演他偶爾還會替其他吉他手代班這次我大膽地希望能夠和新的音樂團隊合作激盪不同的火花我心中的音樂總監首選就是君豪豪很感謝你找來好多優秀的音樂人為許多曲目做改編無論是你編的還是其他人編的我都好喜歡而且都好貼合每一段我想帶給大家的氛圍謝謝你願意跟我一起玩音樂並找來音樂圈中的佼佼者為我伴奏雖然我都是用很白話不夠專業的用語跟你溝通但是你完全知道我要的是什麼這樣的默契我很珍惜😚謝謝兼奧迪吉他手屠衡嘟嘟鼓手謙謙和聲美樂姐依涵小單總監助理沈因為每一個環節都很專業我才能放心自在演出尤其你們的演奏和合音讓我的耳朵非常享受只可惜因為節目內容這次讓你們露臉的時間很短暫明明每個人表演的時候都帥炸卻被逼迫低調真的很抱歉未來還會有機會在其他時候演出我再好好讓大家拋頭露面😅愛你們唷接著我要感謝和我一起在舞台上揮灑汗水的位舞者男舞者阿奎阿禾恩佑宏軒弈夫羅毅維哲津津女舞者阿甯亭婷于瑄怡瑩家如圈圈兔兔楊綸我知道我很逼人體力也很驚人自己講🤪但你們總是不厭其煩地陪我練習似乎也沒有在背後偷偷咒罵我😂說實在以演唱會來說我們排練的時間很長排練的次數也很多可是你們從來不隨便不管來幾遍每次跳都是來真的這次還讓男女舞者挑戰彼此不擅長的舞風看到你們盡心盡力的學習只為動作和味道能夠統一不突兀這點讓我著實感動🥺願意接受新挑戰和讓自己進步真的不是人人都會做的而且大家非常有向心力和責任心我們都是尊重舞台尊重觀眾的人所以才會這麼志同道合演唱會結束後時不時的還是會想起排練的日子大家跳到爆汗缺氧或是講幹話🤣能夠和一群優秀的人才合作是我的榮幸我很珍惜謝謝你們我愛你們❤️今天這篇是樂手們和舞者們這場演出真的還有一堆人要謝喜歡長篇大論的捧油請期待後續吧🙌🏻世界巡迴演唱會,10672,337,25,4,1,0,0
1178,0604rainie,3597099180369917,一場演唱會需要多少人成就一個我實在很難一一點名但是我知道若沒有你們這些勞苦功高的專業人才在我背後撐著用你們的光芒照亮著我又如何能夠像是一顆星星呢謝謝我的經紀人娟姐沒有妳這場演唱會根本辦不成這是妳第一次從頭接觸演唱會的種種細節即使過去沒有半點經驗但妳完全沒有怨言一心只希望能夠為我圓夢😭重點是妳做的很好同時也要感謝于慧和佳玲兩位各司其職又專業讓我很省心沒有你們我無法專心演出謝謝你們的付出和忙進忙出總之有你們仨真好❤️舉辦演唱會主辦單位絕對是要角上次巡演合作愉快的主辦宜辰整合行銷謝謝你們對我總是充滿信心有信心到希望我再加場但是基於我的任性所以很可惜沒有加我相當後悔做了這個決定當初應該聽你們的🤪也要謝謝你們為了體貼歌迷替他們做了場刊和紀念口罩粉絲們很開心🤩再來要感謝源活製作團隊四次巡演都是跟你們合作只是幕後人員有些變動但是源活出品必有佳作而和青春住了誰合作的夥伴幾乎相同因此默契十足內心也相對安心許多謝謝我的總導演阿碰你一定是暗戀我吧不然為什麼你為我做的一切都是這麼地用心貼心走心從最早合作的雙丞戲音樂劇今晚沒有觀眾新歌演唱會青春住了誰世界巡迴演唱會再到現在你真的讓我的演出一次比一次還要更精彩我有才華我知道誇屁誇😂可是沒有你我什麼都不是謝謝你的品味和專業讓我總是可以帶給大家有質感又觸動人心的演唱會再來要謝謝我的救命恩人兼製作人小馬我想演唱會這幾天他變得滿有知名度的吧💁🏻‍♀️小馬謝謝你從我們開始合作的這些年對我的照顧和保護無論在台底下的或是舞台上的要同時回報後台情況又得兼顧控台這邊給予你的資訊在一心多用的情況下還能把我看顧好真的辛苦你了在此向所有導演組和製作群的大家說聲謝謝因為你們的專業得以讓演出順利🙇🏻‍♀️我還要謝謝導播組感謝仇導無論舞蹈排練還是和樂手練團你都一定會到場為的就是更加了解整場演出的內容與流程這樣的用心讓我很感動☺️接著要謝謝集體爆肝的視覺統籌做事設計的大家觀眾所看到大屏幕上的畫面都是由他們所負責的特別點名幾乎沒睡的皓皓你一定做足了功課吧不然怎麼會如此懂我每首歌想要搭配的氛圍呢還是你和阿碰一樣暗戀我呢😝看到粉絲們拍的影像我真心覺得我們的視訊很好看我很喜歡謝謝燈光組的誌哥澤棋哥以及雷射設計黃朝偉我們的燈光還需要我多說嗎被觀眾誇到我都害羞了但是真的太神啦每一個段落給予的燈光都是這麼適合當下的曲目恰如其分的發揮每一盞燈該有的樣子強烈的繽紛的暈染的各種各樣的尤其把燈光架離舞台擺放出層次實在是天才我超愛謝謝古哥我的工程總監我要強調我們的舞台真的非常安全第一天完全是我自己發瘋急著要跳下升降台的古哥總是滿場跑到處檢查舞台的細節上次巡演和這次都是有他在很安心再來要來點音效才能介紹出場那就是我們的舞台設計仕祺老師上次青春住了誰巡演的度環繞式舞台搭配電梯大家還記憶猶新其實我在內心深處甚至以為他無法超越上次的自己這樣看他沒有對嗎😂萬萬沒想到這個人是個神經病他居然還能突破上次已經讓大家目瞪口呆了他非要再讓大家瞠目結舌並且把所有跟演唱會有關的人包括觀眾都給嚇歪了這種嚇是爽嚇也就是被嚇得很爽舞台的複雜度是我們外行人難以想像的謝謝仕祺老師的創意把舞台用分解的三角形們跟這個主題做連結你好有才華喔我怎麼這麼榮幸認識你啦齁😍好啦今天先謝到這因為我發現自己又大說特說並且還有一堆人沒謝到所以請期待後續還會有長篇大論的發文喔⭐世界巡迴演唱會,38930,1129,80,8,6,2,1
