,page,id,text,like,love,care,haha,wow,sad,angry
986,mohw.gov.tw,1366103200494122,"#指揮中心快訊 #疫情說明記者會 #直播
📺12/24 COVID-19 說明記者會預計14:00開始直播

#了解更多關於 #COVID19
⭐️前次記者會影片往這：https://youtu.be/7uxt_SiLyZQ
⭐️即時字幕影片往這：https://youtu.be/QjLw4tDVxIk
⭐️疾管署嚴重特殊傳染性肺炎專區：http://at.cdc.tw/xP90P0
⭐️有傳染病問題？就讓疾管家來幫忙：https://goo.gl/BUFT1r",357,46,68,1,0,1,10
987,mohw.gov.tw,2057155691117505,"#願我們都不用很有壓力的參加本該溫馨的聚會
⭐謝絕勸酒⭐不喝就不是朋友？那就謝謝先走囉😏
🐶請尊重我的健康自主權！拒絕勸酒、拼酒！

🐶如有非喝不可的場合，可盡量減少飲酒量來降低風險喔！聚餐時，也要記得維持防疫衛生好習慣唷！還有還有，也要記得，喝酒不開車，開車不喝酒！

#很多臺灣人不適合喝酒
🐶臺灣近半人口缺乏酒精代謝酵素「乙醛去氫酶（ALDH2）」，喝酒容易臉紅，還會提高罹癌的風險，更不適合喝酒唷！

📗拒絕飲酒人生 以茶(水)代酒 向酒精說不
>>https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=4306&pid=14000
📗聽說喝酒臉紅表示酒量好，代表酒精代謝的快？
>>https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=127&pid=12324
國民健康署",4720,42,15,55,7,0,7
988,mohw.gov.tw,2057124381120636,"#衛福編編分享時間 #宣傳口號募集中 #3000元禮券等你來抽
⭐活動平台：https://feversocial.com/pages/learneating-21567
👇或參考我們 國民健康署 的貼文，一起來參加👇",287,1,4,2,1,0,5
989,mohw.gov.tw,2056612177838523,"#衛福編編報報 ⏲發文時間：2021.12.23
❗指揮中心說明如參與國內臨床試驗計畫，接種未經我國食品藥物管理署核准使用COVID-19疫苗之民眾，後續疫苗接種相關因應方式❗
⭐記者會影片：https://youtu.be/7uxt_SiLyZQ
⭐記者會影片-即時字幕：https://youtu.be/_tX2_Sxh2D8
⭐《客家電視台》客語口譯直播：https://youtu.be/bcuvZ7YITGc
⭐衛生福利部 LINE@：https://lin.ee/24imWWE
⭐衛生福利部 Twitter：https://twitter.com/MOHW_Taiwan

✏衛生福利部傳染病防治諮詢會預防接種組(ACIP)建議，考量目前國內部分民眾加入COVID-19疫苗臨床試驗計畫，ACIP參酌各國疫苗接種政策，建議該類民眾如後續有疫苗接種需求，可與臨床試驗研究單位討論後，經醫師評估接種其他國內核准之COVID-19疫苗，並建議與最後一劑試驗COVID-19疫苗間隔28天。

✏由於國際疫情持續嚴峻及Omicron新型變異株之威脅增加，為積極防範社區傳播風險，自明(2022)年1月1日起，強化因工作或服務性質具有「接觸不特定人士或無法保持社交距離」之部分場所(域)人員COVID-19疫苗接種規範，如經醫師評估且開立不建議施打COVID-19疫苗證明，或個人因素無法施打者，可每週1次自費抗原快篩(含家用快篩)或PCR檢驗。另參與臨床試驗之民眾工作性質，如屬於「接觸不特定人士或無法保持社交距離」之對象，可與臨床試驗計畫單位討論後續疫苗接種，以及以自費抗原快篩(含家用快篩)或PCR檢驗取代疫苗接種證明等事宜。

#防疫最前線 #謝謝辛苦的檢疫人員
#謝謝臺灣醫護人員 #謝謝所有第一線人員 #臺灣加油
#2019nCoV
#嚴重特殊傳染性肺炎
#COVID19
#MOHW_Taiwan",1191,10,19,4,5,1,9
990,mohw.gov.tw,2056550664511341,"#衛福編編報報 ⏲發文時間：2021.12.23
❗新增13例COVID-19境外移入確定病例❗
⭐記者會影片：https://youtu.be/7uxt_SiLyZQ
⭐記者會影片-即時字幕：https://youtu.be/_tX2_Sxh2D8
⭐《客家電視台》客語口譯直播：https://youtu.be/bcuvZ7YITGc
⭐衛生福利部 LINE@：https://lin.ee/24imWWE
⭐衛生福利部 Twitter：https://twitter.com/MOHW_Taiwan

✏中央流行疫情指揮中心今(23)日公布國內新增13例COVID-19移入確定病例；另確診個案中無新增死亡。

✏今日新增13例境外移入個案，為8例男性、5例女性，年齡介於10多歲至60多歲，分別自美國(10例，案16952-16954、案16956-16962)、多明尼加(案16955)、俄羅斯(案16963)、立陶宛(案16964)，入境日介於今(2021)年12月7日至12月22日；詳如新聞稿附件。

✏截至目前國內累計16,853例確診，分別為2,200例境外移入，14,599例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計111例移除為空號。2020年起累計850例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。

✏指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

#防疫最前線 #謝謝辛苦的檢疫人員
#謝謝臺灣醫護人員 #謝謝所有第一線人員 #臺灣加油
#2019nCoV
#嚴重特殊傳染性肺炎
#COVID19
#MOHW_Taiwan",1375,11,250,10,8,5,26
991,mohw.gov.tw,447798390339679,"#指揮中心快訊 #疫情說明記者會 #直播
📺12/23 COVID-19 說明記者會預計14:00開始直播

#了解更多關於 #COVID19
⭐️前次記者會影片往這：https://youtu.be/TpUh45F4hUo
⭐️即時字幕影片往這：https://youtu.be/_tX2_Sxh2D8
⭐️疾管署嚴重特殊傳染性肺炎專區：http://at.cdc.tw/xP90P0
⭐️有傳染病問題？就讓疾管家來幫忙：https://goo.gl/BUFT1r",310,52,57,1,1,2,9
992,mohw.gov.tw,447798380339680,"#指揮中心快訊 #疫情說明記者會 #直播
📺12/23 COVID-19 說明記者會預計14:00開始直播

#了解更多關於 #COVID19
⭐️前次記者會影片往這：https://youtu.be/TpUh45F4hUo
⭐️即時字幕影片往這：https://youtu.be/_tX2_Sxh2D8
⭐️疾管署嚴重特殊傳染性肺炎專區：http://at.cdc.tw/xP90P0
⭐️有傳染病問題？就讓疾管家來幫忙：https://goo.gl/BUFT1r",183,31,39,2,0,1,7
993,mohw.gov.tw,2056503104516097,"#衛福編編分享時間 #看影片抽好禮
❤掌握青春限動，創造健康關係❤
💕我們國民健康署今年度全新製作的「青春戀習題」是有關青少年人際交往的情境式互動影片，可以自己選擇劇情喔！請大家一起來看看！",239,5,1,1,0,0,5
994,mohw.gov.tw,2055955477904193,"#衛福編編報報 #COVID19 #接種後七日內常見症狀 #影片內有詳細說明
📺記者會影片-臉書：https://pse.is/3zst4l
📺記者會影片-Youtube：https://youtu.be/TpUh45F4hUo
📺記者會影片-即時字幕：https://youtu.be/DiFM3HK_77A
📺記者會客語口譯直播：https://youtu.be/nd08wcEHeao

✏️指揮中心透過 V-Watch 統計出接種 COVID-19 疫苗後七日內常見症狀，主要以疲倦、肌肉痠痛、頭痛、注射部位疼痛及腫脹為常見

✏️衛福編編提醒，如於接種 COVID-19 疫苗後出現不適症狀超過 48 小時，請儘速就醫。",941,10,19,1,6,0,7
995,mohw.gov.tw,2055953381237736,"#衛福編編報報 #COVID19 #基礎劑 #基礎加強劑 #追加劑 #影片內有詳細說明
📺記者會影片-臉書：https://pse.is/3zst4l
📺記者會影片-Youtube：https://youtu.be/TpUh45F4hUo
📺記者會影片-即時字幕：https://youtu.be/DiFM3HK_77A
📺記者會客語口譯直播：https://youtu.be/nd08wcEHeao

✨ACIP 專家建議，符合 COVID-19 疫苗接種對象與間隔的人，請儘速完成基礎劑接種。

✨經醫師評估後，可選擇同廠牌疫苗或混打，以提升免疫保護力，並有效預防病毒感染、及感染後重症與死亡風險。",1321,11,26,4,3,0,11
996,mohw.gov.tw,2055800551253019,"#衛福編編報報 ⏲發文時間：2021.12.22
❗新增14例COVID-19境外移入確定病例❗
⭐記者會影片：https://youtu.be/TpUh45F4hUo
⭐記者會影片-即時字幕：https://youtu.be/DiFM3HK_77A
⭐《客家電視台》客語口譯直播：https://youtu.be/nd08wcEHeao
⭐衛生福利部 LINE@：https://lin.ee/24imWWE
⭐衛生福利部 Twitter：https://twitter.com/MOHW_Taiwan

✏中央流行疫情指揮中心今(22)日公布國內新增14例COVID-19移入確定病例；另確診個案中無新增死亡。

✏今日新增14例境外移入個案，為9例男性、5例女性，年齡介於20多歲至40多歲，分別自美國(5例，案16938、案16941-16942、案16946、案16950)、義大利(案16939)、印尼(案16940)、波蘭(案16943)、英國(案16944)、柬埔寨(案16945)、越南(3例，案16947、案16949、案16951)，餘1例調查中(案16948)，入境日介於今(2021)年10月7日至12月19日；詳如新聞稿附件。

✏截至目前國內累計16,840例確診，分別為2,187例境外移入，14,599例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計111例移除為空號。 2020年起累計850例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。

✏指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

#防疫最前線 #謝謝辛苦的檢疫人員
#謝謝臺灣醫護人員 #謝謝所有第一線人員 #臺灣加油
#2019nCoV
#嚴重特殊傳染性肺炎
#COVID19
#MOHW_Taiwan",1799,11,328,6,24,5,35
997,mohw.gov.tw,1002757226975351,"#指揮中心快訊 #疫情說明記者會 #直播
📺12/22 COVID-19 說明記者會預計14:00開始直播

#了解更多關於 #COVID19
⭐️前次記者會影片往這：
https://youtu.be/Xzipr39_eeM
⭐️即時字幕影片往這：
https://youtu.be/DiFM3HK_77A
⭐️疾管署嚴重特殊傳染性肺炎專區：http://at.cdc.tw/xP90P0
⭐️有傳染病問題？就讓疾管家來幫忙：https://goo.gl/BUFT1r",376,71,74,2,2,0,12
998,mohw.gov.tw,2055069877992753,"#衛福編編報報 ⏲發文時間：2021.12.21
❗春節檢疫專案擇C方案(7+7+7)入境者返家注意事項❗
⭐記者會影片：https://youtu.be/Xzipr39_eeM
⭐記者會影片-即時字幕：https://youtu.be/swBnN54YJTw
⭐《客家電視台》客語口譯直播：https://youtu.be/j5pKLU8xKGg
⭐衛生福利部 LINE@：https://lin.ee/24imWWE
⭐衛生福利部 Twitter：https://twitter.com/MOHW_Taiwan

✏中央流行疫情指揮中心今(21)日表示，本(2021)年12月14日起入境擇定春節檢疫專案C方案之民眾，將自12月21日起陸續期滿168小時，凡經檢疫第6天PCR檢測陰性及返家居家檢疫環境與條件均符合規定者，請全程佩戴口罩，搭乘地方政府安排之防疫車輛，返家接續後7天在家居家檢疫，並配合以下檢測措施：
一、檢疫期間第10天(Day 10)以家用快篩檢測1次，並配合健康關懷回報結果。二、在家居家檢疫期滿前(Day 13-14)進行PCR檢測1次。三、檢疫期滿後，自主健康管理期間第6至7天(Day 20-21)以家用快篩檢測1次，並以雙向簡訊回復篩檢結果。指揮中心再次提醒，在居家檢疫期間，應留在家中，禁止外出，亦不得出境或出國，確實遵守「防範嚴重特殊傳染性肺炎入境健康聲明暨居家檢疫通知書(春節檢疫專案)」所載規定，並呼籲返家後7天係採1人1室之檢疫者，其同戶內同住者(非居家檢疫者)應共同遵守以下加強暨自主健康管理相關規定及檢測措施，包括：一、於檢疫者返家第3天、第7天各進行1次自費家用快篩，並以雙向簡訊回報結果。二、檢疫者返家檢疫同住期間加強自主健康管理7天，檢疫者檢疫期滿後，接續一起自主健康管理7天。三、自主健康管理期間之規定：(一) 每日早/晚各量體溫一次、詳實記錄體溫、健康狀況及活動史，並配合雙向簡訊回報健康狀況。(二) 避免出入無法保持社交距離，或容易近距離接觸不特定人之場所。(三) 禁止從事近距離或群聚型之活動。(四) 外出時全程佩戴口罩及保持社交距離。(五) 若出現相關症狀，應主動與當地衛生局聯繫，或撥1922，依指示方式就醫。四、加強自主健康管理期間，除遵守上開規定外，應同時遵守下列規定：(一) 不可與自國外入境家人共用房間、衛浴，亦不可同處、共食。(二) 僅能從事固定且有限度之活動，且不可搭乘大眾運輸，禁止至人潮擁擠場所。(三) 落實實名制，須記錄每日活動，且應全程佩戴口罩及保持社交距離。✏指揮中心強調，檢疫措施是控制疫情的必要防線之一，請民眾務必遵守檢疫期間相關事項，如有違反規定，依法最高可處新臺幣100萬元罰鍰。

#防疫最前線 #謝謝辛苦的檢疫人員
#謝謝臺灣醫護人員 #謝謝所有第一線人員 #臺灣加油
#2019nCoV
#嚴重特殊傳染性肺炎
#COVID19
#MOHW_Taiwan",794,5,68,4,5,2,15
999,mohw.gov.tw,2055068787992862,"#衛福編編報報 ⏲發文時間：2021.12.21
❗指揮中心全面檢討防疫旅宿防疫作為，3大強化措施精進管理❗
⭐記者會影片：https://youtu.be/Xzipr39_eeM
⭐記者會影片-即時字幕：https://youtu.be/swBnN54YJTw
⭐《客家電視台》客語口譯直播：https://youtu.be/j5pKLU8xKGg
⭐衛生福利部 LINE@：https://lin.ee/24imWWE
⭐衛生福利部 Twitter：https://twitter.com/MOHW_Taiwan

✏中央流行疫情指揮中心今(21)日表示，防疫旅宿為國內疫情控制關鍵，經追蹤調查近期兩起群聚事件結果，為提升民眾入住安全品質，降低社區傳播風險，全面檢討防疫旅宿防疫作為，即刻啟動防疫旅宿3大強化措施，嚴守社區防線：

一、建立防疫旅宿疑似COVID-19群聚事件之偵測與應變作業，以即時掌握可能相關個案，啟動防治作為：
(一) 建立及早偵測防疫旅宿發生疑似群聚事件之策略及可運用資料。
(二) 懷疑可能有疑似群聚事件階段之應變作為。
(三) 已研判確認發生疑似群聚事件階段之應變作為。

二、增修「COVID-19因應指引：防疫旅宿設置及管理」：
針對本次群聚事件進行檢討分析，並針對環境、人員等設置與管理之可能風險，與相關專家討論後納入指引；並請地方政府加強落實防疫旅館每月查核作業。

三、防疫旅宿訪視輔導與全面查核：
(一) 請地方政府於111/1/3前完成全面查核，並可邀請勞動部勞動及職業安全衛生研究所代表或所推薦之通風空調領域專家共同參與，檢視防疫旅宿通風空調運作情形，對於查核結果有須改善之事項，儘速輔導並複查至改善完成。
(二) 由感染管制、公共衛生、空調等領域專家組成查核團隊，預計自110/12/27啟動防疫旅宿訪視輔導作業，將曾發生群聚、高於75%入住率、採分層收住等事項之防疫旅宿列為優先訪視輔導對象，並提出改善建議。

#防疫最前線 #謝謝辛苦的檢疫人員
#謝謝臺灣醫護人員 #謝謝所有第一線人員 #臺灣加油
#2019nCoV
#嚴重特殊傳染性肺炎
#COVID19
#MOHW_Taiwan",398,4,49,2,0,0,11
